age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35.0,technician,single,tertiary,no,5301.0,no,no,cellular,21.0,nov,937.0,2.0,-1.0,0.0,unknown,yes
41.0,entrepreneur,married,primary,no,39.0,yes,no,cellular,21.0,nov,549.0,2.0,-1.0,0.0,unknown,yes
33.0,technician,single,tertiary,no,0.0,yes,no,cellular,21.0,nov,654.0,1.0,-1.0,0.0,unknown,yes
30.0,student,single,tertiary,no,2766.0,no,no,cellular,21.0,nov,834.0,1.0,-1.0,0.0,unknown,yes
30.0,student,single,,no,3300.0,no,no,cellular,21.0,nov,1571.0,1.0,-1.0,0.0,unknown,yes
31.0,management,single,tertiary,no,4718.0,yes,no,cellular,21.0,nov,536.0,1.0,-1.0,0.0,unknown,yes
30.0,admin.,married,secondary,no,4457.0,yes,no,cellular,21.0,nov,566.0,4.0,-1.0,0.0,unknown,yes
42.0,management,married,,no,36.0,no,no,cellular,21.0,nov,664.0,3.0,-1.0,0.0,unknown,yes
49.0,management,married,tertiary,no,22520.0,no,no,cellular,21.0,nov,579.0,9.0,-1.0,0.0,unknown,yes
35.0,unemployed,married,primary,no,3285.0,no,no,cellular,21.0,nov,1555.0,2.0,-1.0,0.0,unknown,yes
59.0,unemployed,single,primary,no,7724.0,no,no,cellular,,nov,373.0,3.0,-1.0,0.0,unknown,yes
31.0,unknown,married,secondary,no,111.0,no,no,cellular,21.0,nov,504.0,2.0,93.0,2.0,failure,yes
43.0,management,married,tertiary,no,2640.0,no,no,cellular,21.0,nov,314.0,4.0,-1.0,0.0,unknown,yes
30.0,technician,single,secondary,no,2734.0,no,no,cellular,21.0,nov,459.0,3.0,-1.0,0.0,unknown,yes
46.0,technician,married,secondary,no,1167.0,yes,no,cellular,21.0,nov,1540.0,2.0,-1.0,0.0,unknown,yes
38.0,management,married,tertiary,no,3436.0,no,no,cellular,21.0,nov,663.0,4.0,-1.0,0.0,unknown,yes
30.0,services,married,secondary,no,0.0,yes,no,cellular,21.0,nov,681.0,4.0,-1.0,0.0,unknown,yes
35.0,admin.,divorced,secondary,no,3636.0,no,yes,cellular,21.0,nov,808.0,2.0,-1.0,0.0,unknown,yes
43.0,technician,married,secondary,no,3288.0,yes,no,cellular,21.0,nov,775.0,3.0,-1.0,0.0,unknown,yes
34.0,management,single,tertiary,no,2633.0,yes,no,cellular,21.0,nov,705.0,6.0,-1.0,0.0,unknown,yes
52.0,blue-collar,married,secondary,no,580.0,no,no,cellular,21.0,nov,965.0,2.0,-1.0,0.0,unknown,yes
46.0,management,married,secondary,no,149.0,no,no,cellular,21.0,nov,1222.0,2.0,-1.0,0.0,unknown,yes
46.0,services,divorced,secondary,no,4329.0,no,no,cellular,21.0,nov,534.0,2.0,-1.0,0.0,unknown,yes
37.0,management,single,tertiary,no,22125.0,no,yes,cellular,21.0,nov,331.0,2.0,-1.0,0.0,unknown,yes
37.0,admin.,single,secondary,no,1097.0,yes,no,cellular,21.0,nov,1555.0,2.0,-1.0,0.0,unknown,yes
42.0,management,married,tertiary,no,1275.0,yes,yes,cellular,21.0,nov,925.0,5.0,-1.0,0.0,unknown,yes
31.0,management,single,tertiary,no,1899.0,no,no,telephone,22.0,,1914.0,1.0,-1.0,0.0,unknown,no
52.0,housemaid,married,unknown,no,2337.0,yes,no,cellular,24.0,nov,190.0,3.0,91.0,11.0,failure,no
61.0,admin.,divorced,tertiary,no,89.0,no,no,cellular,24.0,,141.0,2.0,95.0,2.0,other,no
38.0,management,single,secondary,no,293.0,no,yes,cellular,24.0,nov,166.0,2.0,-1.0,0.0,unknown,no
24.0,blue-collar,single,primary,no,1033.0,yes,no,cellular,24.0,nov,283.0,1.0,-1.0,0.0,unknown,no
20.0,student,single,secondary,no,215.0,no,no,cellular,24.0,nov,325.0,1.0,95.0,5.0,success,yes
64.0,retired,divorced,primary,no,1840.0,no,no,cellular,25.0,nov,237.0,1.0,85.0,4.0,other,no
61.0,technician,married,primary,no,2282.0,no,no,cellular,25.0,nov,1092.0,1.0,-1.0,0.0,unknown,no
51.0,admin.,married,secondary,no,1216.0,no,no,cellular,25.0,nov,421.0,1.0,-1.0,0.0,unknown,no
23.0,student,single,secondary,no,922.0,no,no,cellular,25.0,nov,242.0,1.0,85.0,8.0,failure,no
30.0,management,single,tertiary,no,265.0,no,no,cellular,25.0,nov,295.0,1.0,93.0,3.0,success,no
42.0,management,married,primary,no,5310.0,yes,no,cellular,25.0,nov,968.0,2.0,97.0,4.0,success,yes
27.0,technician,single,tertiary,no,11862.0,no,no,cellular,25.0,nov,285.0,2.0,97.0,7.0,success,yes
31.0,management,single,tertiary,no,9421.0,no,no,cellular,25.0,nov,372.0,1.0,-1.0,0.0,unknown,yes
31.0,admin.,single,secondary,no,4198.0,no,no,cellular,25.0,nov,234.0,1.0,-1.0,0.0,unknown,yes
38.0,management,married,unknown,no,3576.0,no,no,cellular,25.0,nov,349.0,2.0,183.0,1.0,success,yes
28.0,student,single,secondary,no,1925.0,no,no,cellular,25.0,nov,487.0,1.0,97.0,2.0,failure,yes
38.0,technician,married,secondary,no,6728.0,no,no,cellular,25.0,nov,232.0,1.0,96.0,4.0,success,yes
72.0,retired,married,secondary,no,1129.0,no,no,cellular,25.0,nov,208.0,1.0,91.0,1.0,success,yes
29.0,admin.,single,secondary,no,265.0,yes,no,cellular,25.0,nov,414.0,1.0,184.0,1.0,failure,yes
34.0,admin.,married,tertiary,no,69.0,no,yes,cellular,25.0,nov,296.0,1.0,205.0,2.0,failure,yes
61.0,retired,divorced,primary,no,3624.0,no,no,cellular,25.0,nov,342.0,1.0,-1.0,0.0,unknown,yes
27.0,blue-collar,single,tertiary,no,567.0,no,no,cellular,25.0,nov,238.0,2.0,184.0,1.0,success,yes
46.0,housemaid,married,secondary,no,38.0,no,no,cellular,25.0,nov,541.0,1.0,-1.0,0.0,unknown,yes
77.0,retired,married,primary,no,680.0,no,no,telephone,27.0,nov,341.0,4.0,94.0,3.0,failure,no
23.0,unemployed,single,primary,no,1003.0,no,no,telephone,27.0,nov,8.0,1.0,-1.0,0.0,unknown,yes
53.0,technician,married,secondary,no,1982.0,yes,yes,cellular,27.0,nov,160.0,1.0,-1.0,0.0,unknown,yes
46.0,technician,married,tertiary,no,31630.0,no,no,cellular,30.0,nov,448.0,2.0,214.0,1.0,failure,no
58.0,retired,married,primary,no,4007.0,no,no,cellular,30.0,nov,598.0,4.0,-1.0,0.0,unknown,no
51.0,technician,married,tertiary,no,2506.0,no,no,cellular,30.0,nov,210.0,3.0,-1.0,0.0,unknown,no
35.0,technician,single,secondary,no,204.0,yes,no,cellular,30.0,nov,110.0,3.0,189.0,1.0,success,no
25.0,student,single,secondary,no,304.0,no,no,cellular,30.0,nov,152.0,1.0,188.0,2.0,success,no
66.0,management,married,unknown,no,2149.0,yes,no,cellular,30.0,nov,151.0,6.0,103.0,4.0,other,no
32.0,entrepreneur,married,secondary,no,390.0,no,no,cellular,30.0,nov,152.0,1.0,-1.0,0.0,unknown,no
58.0,technician,married,secondary,no,3399.0,no,no,telephone,30.0,nov,1628.0,2.0,188.0,8.0,success,yes
22.0,student,single,tertiary,no,691.0,no,no,cellular,30.0,nov,260.0,5.0,103.0,1.0,success,yes
48.0,management,married,tertiary,no,3842.0,no,no,cellular,1.0,oct,168.0,1.0,122.0,2.0,success,no
41.0,management,divorced,tertiary,no,3426.0,no,no,cellular,1.0,oct,302.0,1.0,119.0,5.0,success,no
26.0,student,single,secondary,no,6036.0,no,no,cellular,1.0,oct,152.0,1.0,-1.0,0.0,unknown,no
54.0,management,single,tertiary,no,2081.0,no,no,cellular,1.0,oct,395.0,2.0,108.0,1.0,failure,no
31.0,technician,single,secondary,no,2460.0,no,no,cellular,1.0,oct,477.0,1.0,-1.0,0.0,unknown,no
56.0,housemaid,divorced,secondary,no,1866.0,no,yes,cellular,1.0,oct,760.0,1.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,3311.0,no,no,cellular,1.0,oct,197.0,2.0,-1.0,0.0,unknown,no
41.0,admin.,married,secondary,no,158.0,yes,no,cellular,1.0,oct,250.0,2.0,120.0,4.0,other,no
36.0,technician,married,tertiary,no,202.0,no,no,cellular,1.0,oct,237.0,1.0,122.0,2.0,failure,no
42.0,technician,married,secondary,no,2152.0,no,no,cellular,1.0,oct,161.0,1.0,92.0,6.0,failure,no
37.0,blue-collar,married,unknown,no,444.0,no,no,cellular,1.0,oct,143.0,1.0,94.0,9.0,other,no
34.0,housemaid,single,,no,1363.0,no,no,telephone,1.0,oct,258.0,1.0,93.0,1.0,failure,no
95.0,retired,married,secondary,no,0.0,no,no,telephone,1.0,oct,215.0,1.0,-1.0,0.0,unknown,no
35.0,admin.,married,tertiary,no,318.0,yes,yes,cellular,1.0,oct,142.0,1.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,611.0,no,no,cellular,1.0,oct,305.0,2.0,121.0,1.0,success,yes
26.0,student,single,secondary,no,132.0,no,no,cellular,1.0,oct,194.0,1.0,119.0,1.0,success,yes
37.0,technician,married,unknown,no,189.0,no,no,cellular,1.0,oct,238.0,1.0,107.0,2.0,success,yes
47.0,management,married,tertiary,no,288.0,no,no,cellular,1.0,oct,101.0,1.0,-1.0,0.0,unknown,yes
37.0,management,single,tertiary,no,1027.0,yes,no,cellular,1.0,oct,137.0,1.0,119.0,1.0,failure,yes
28.0,management,single,tertiary,no,6784.0,no,no,cellular,1.0,oct,502.0,1.0,115.0,3.0,other,yes
24.0,student,single,secondary,no,4126.0,no,no,cellular,2.0,oct,83.0,5.0,191.0,2.0,success,no
26.0,management,single,tertiary,no,170.0,no,no,cellular,2.0,oct,160.0,2.0,109.0,1.0,success,no
54.0,management,married,tertiary,no,1464.0,no,no,cellular,2.0,oct,194.0,2.0,94.0,1.0,success,yes
54.0,management,married,tertiary,no,8295.0,no,no,cellular,2.0,oct,849.0,2.0,119.0,1.0,success,yes
35.0,blue-collar,married,secondary,no,137.0,no,yes,unknown,4.0,oct,5.0,1.0,808.0,12.0,failure,no
60.0,retired,married,primary,no,71188.0,no,no,cellular,6.0,oct,205.0,1.0,-1.0,0.0,unknown,no
26.0,management,single,tertiary,no,1592.0,no,no,cellular,6.0,oct,604.0,2.0,485.0,5.0,other,no
70.0,retired,married,primary,no,8897.0,no,no,cellular,6.0,oct,692.0,2.0,-1.0,0.0,unknown,no
47.0,housemaid,single,tertiary,no,3232.0,no,no,telephone,6.0,oct,541.0,1.0,204.0,3.0,failure,no
57.0,retired,married,secondary,no,415.0,no,no,cellular,6.0,oct,408.0,1.0,410.0,2.0,failure,no
79.0,retired,divorced,primary,no,336.0,no,no,cellular,6.0,oct,386.0,1.0,184.0,1.0,other,no
61.0,retired,married,secondary,no,2917.0,no,no,cellular,6.0,oct,215.0,1.0,-1.0,0.0,unknown,yes
30.0,technician,single,secondary,no,158.0,no,no,cellular,6.0,oct,144.0,1.0,-1.0,0.0,unknown,yes
60.0,retired,married,primary,no,1588.0,no,no,cellular,6.0,oct,728.0,1.0,-1.0,0.0,unknown,yes
30.0,technician,single,tertiary,no,655.0,no,no,cellular,6.0,oct,384.0,2.0,-1.0,0.0,unknown,yes
57.0,management,divorced,unknown,no,854.0,no,no,cellular,6.0,oct,480.0,1.0,40.0,5.0,success,yes
44.0,management,married,unknown,no,282.0,no,no,cellular,6.0,oct,296.0,3.0,-1.0,0.0,unknown,yes
31.0,student,single,secondary,no,3511.0,no,no,cellular,6.0,oct,311.0,1.0,96.0,1.0,success,yes
71.0,retired,married,secondary,no,1696.0,no,no,cellular,6.0,oct,486.0,1.0,-1.0,0.0,unknown,yes
33.0,self-employed,married,tertiary,no,1278.0,no,no,cellular,6.0,oct,649.0,1.0,-1.0,0.0,unknown,yes
47.0,self-employed,married,tertiary,no,1011.0,no,no,cellular,6.0,oct,808.0,1.0,-1.0,0.0,unknown,yes
39.0,management,married,tertiary,no,2939.0,no,no,cellular,6.0,oct,608.0,1.0,99.0,3.0,failure,yes
26.0,unemployed,single,tertiary,no,3466.0,no,no,cellular,6.0,,275.0,2.0,-1.0,0.0,unknown,yes
22.0,admin.,single,secondary,no,372.0,no,no,cellular,6.0,oct,218.0,1.0,-1.0,0.0,unknown,yes
34.0,management,single,tertiary,no,549.0,no,no,cellular,6.0,oct,1246.0,2.0,-1.0,0.0,unknown,yes
37.0,admin.,married,secondary,no,2061.0,yes,yes,cellular,7.0,oct,867.0,2.0,107.0,4.0,success,no
30.0,admin.,single,secondary,no,873.0,no,no,cellular,7.0,oct,301.0,1.0,216.0,2.0,failure,no
60.0,retired,married,secondary,no,197.0,no,no,cellular,7.0,oct,1386.0,1.0,-1.0,0.0,unknown,no
60.0,retired,married,secondary,no,7038.0,no,no,telephone,7.0,oct,138.0,4.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,604.0,yes,no,cellular,7.0,oct,371.0,1.0,495.0,1.0,failure,yes
33.0,management,single,tertiary,no,5437.0,no,no,cellular,7.0,oct,201.0,1.0,58.0,3.0,failure,yes
25.0,admin.,single,tertiary,no,1185.0,no,no,cellular,7.0,oct,290.0,1.0,114.0,1.0,failure,yes
54.0,unknown,married,unknown,no,895.0,no,no,cellular,7.0,oct,335.0,1.0,-1.0,0.0,unknown,yes
32.0,management,single,tertiary,no,3289.0,no,no,cellular,8.0,oct,375.0,2.0,179.0,2.0,failure,no
73.0,retired,married,secondary,no,2850.0,no,no,cellular,8.0,oct,512.0,1.0,144.0,7.0,failure,no
51.0,management,married,tertiary,no,5108.0,yes,no,cellular,8.0,oct,272.0,1.0,102.0,8.0,other,no
38.0,admin.,married,secondary,no,5270.0,no,no,cellular,8.0,oct,163.0,1.0,91.0,12.0,other,no
55.0,unemployed,married,secondary,no,377.0,no,no,cellular,8.0,oct,403.0,1.0,183.0,1.0,success,no
36.0,technician,single,secondary,no,966.0,no,no,cellular,8.0,oct,135.0,2.0,91.0,13.0,failure,no
29.0,unemployed,married,secondary,no,687.0,no,no,cellular,8.0,oct,309.0,2.0,88.0,6.0,other,no
57.0,housemaid,single,secondary,no,254.0,no,no,cellular,8.0,oct,676.0,1.0,-1.0,0.0,unknown,no
26.0,student,single,secondary,no,706.0,no,no,unknown,8.0,oct,118.0,1.0,105.0,2.0,other,no
24.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,8.0,oct,147.0,1.0,92.0,5.0,other,yes
36.0,technician,married,tertiary,no,4596.0,yes,no,cellular,8.0,oct,234.0,2.0,175.0,2.0,success,yes
42.0,management,married,unknown,no,849.0,yes,no,cellular,8.0,oct,667.0,1.0,321.0,1.0,other,yes
29.0,admin.,single,secondary,no,3528.0,no,no,cellular,8.0,oct,137.0,1.0,-1.0,0.0,unknown,yes
58.0,retired,married,primary,no,565.0,no,no,telephone,8.0,oct,153.0,1.0,93.0,1.0,success,yes
33.0,management,single,tertiary,no,1781.0,no,no,cellular,8.0,oct,611.0,2.0,183.0,1.0,success,yes
32.0,student,single,secondary,no,1102.0,no,no,telephone,8.0,oct,194.0,1.0,-1.0,0.0,unknown,yes
48.0,services,divorced,unknown,no,973.0,no,no,cellular,8.0,oct,319.0,1.0,134.0,2.0,success,yes
32.0,technician,single,unknown,no,491.0,no,no,cellular,8.0,oct,251.0,2.0,91.0,7.0,success,yes
58.0,admin.,divorced,secondary,no,3337.0,yes,no,telephone,8.0,oct,369.0,2.0,690.0,3.0,failure,yes
48.0,admin.,married,secondary,no,368.0,no,no,cellular,8.0,oct,363.0,2.0,140.0,7.0,success,yes
34.0,admin.,married,secondary,no,247.0,no,no,cellular,8.0,oct,401.0,2.0,-1.0,0.0,unknown,yes
27.0,admin.,married,secondary,no,3415.0,no,no,cellular,9.0,oct,266.0,3.0,184.0,1.0,success,yes
79.0,retired,divorced,primary,no,79.0,no,no,cellular,9.0,oct,1106.0,2.0,-1.0,0.0,unknown,yes
36.0,management,single,tertiary,no,335.0,no,no,unknown,10.0,oct,5.0,1.0,772.0,4.0,failure,no
39.0,management,married,tertiary,no,839.0,no,yes,cellular,11.0,oct,365.0,2.0,774.0,11.0,failure,no
32.0,admin.,married,secondary,no,1229.0,no,no,cellular,11.0,oct,485.0,1.0,182.0,1.0,success,no
70.0,retired,divorced,secondary,no,4572.0,no,no,cellular,11.0,oct,115.0,2.0,95.0,16.0,failure,no
46.0,admin.,married,secondary,no,171.0,yes,yes,cellular,,oct,251.0,1.0,430.0,1.0,failure,no
42.0,management,married,tertiary,no,298.0,no,no,cellular,11.0,oct,137.0,3.0,95.0,10.0,failure,no
28.0,services,single,secondary,no,1347.0,no,no,telephone,11.0,oct,317.0,2.0,108.0,14.0,other,no
51.0,entrepreneur,divorced,tertiary,no,315.0,no,no,cellular,11.0,oct,291.0,1.0,91.0,4.0,failure,no
48.0,admin.,married,secondary,no,0.0,no,yes,cellular,11.0,oct,195.0,1.0,104.0,5.0,failure,no
28.0,unknown,single,unknown,no,326.0,no,no,cellular,11.0,oct,450.0,1.0,231.0,1.0,success,yes
36.0,technician,single,secondary,no,12264.0,no,no,cellular,11.0,oct,285.0,1.0,182.0,2.0,success,yes
67.0,retired,married,secondary,no,203.0,no,no,cellular,11.0,oct,405.0,1.0,266.0,2.0,success,yes
30.0,management,single,tertiary,no,502.0,no,no,cellular,11.0,oct,463.0,3.0,95.0,6.0,success,yes
27.0,admin.,married,tertiary,no,346.0,no,no,cellular,11.0,oct,212.0,1.0,-1.0,0.0,unknown,yes
24.0,student,single,secondary,no,1809.0,no,no,cellular,11.0,oct,165.0,1.0,95.0,2.0,success,yes
33.0,management,single,tertiary,no,816.0,yes,no,cellular,11.0,oct,383.0,2.0,503.0,2.0,failure,yes
83.0,retired,married,tertiary,no,6236.0,no,no,cellular,12.0,oct,766.0,1.0,62.0,3.0,failure,no
75.0,retired,divorced,secondary,no,1092.0,no,no,telephone,12.0,oct,250.0,1.0,431.0,2.0,failure,no
32.0,management,single,tertiary,no,2983.0,yes,no,cellular,12.0,oct,268.0,1.0,102.0,1.0,failure,no
30.0,technician,single,tertiary,no,1646.0,no,no,cellular,12.0,oct,251.0,3.0,98.0,6.0,other,no
56.0,blue-collar,married,primary,no,1137.0,no,no,telephone,12.0,oct,99.0,3.0,102.0,1.0,success,no
43.0,admin.,single,secondary,no,386.0,no,no,cellular,12.0,oct,242.0,1.0,92.0,4.0,success,no
60.0,admin.,divorced,secondary,no,12039.0,no,no,telephone,12.0,oct,261.0,1.0,187.0,1.0,success,yes
47.0,housemaid,married,secondary,no,2524.0,no,no,cellular,12.0,oct,105.0,1.0,-1.0,0.0,unknown,yes
56.0,unemployed,married,secondary,no,12.0,no,no,cellular,12.0,oct,511.0,3.0,187.0,1.0,failure,yes
25.0,technician,single,secondary,no,139.0,no,yes,cellular,12.0,oct,138.0,1.0,-1.0,0.0,unknown,yes
21.0,student,single,secondary,no,2488.0,no,no,cellular,12.0,oct,180.0,1.0,-1.0,0.0,unknown,yes
73.0,retired,divorced,secondary,no,7111.0,yes,no,cellular,12.0,oct,146.0,1.0,-1.0,0.0,unknown,yes
31.0,management,married,tertiary,no,4328.0,no,no,cellular,12.0,oct,203.0,4.0,165.0,14.0,success,yes
25.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,12.0,oct,187.0,1.0,91.0,12.0,success,yes
27.0,student,single,secondary,no,279.0,no,no,cellular,12.0,oct,323.0,1.0,-1.0,0.0,unknown,yes
33.0,management,single,tertiary,no,131.0,yes,no,cellular,12.0,oct,209.0,3.0,427.0,2.0,failure,yes
43.0,management,married,tertiary,no,1188.0,no,no,cellular,13.0,oct,1573.0,2.0,139.0,2.0,failure,no
31.0,self-employed,married,secondary,no,581.0,yes,no,cellular,13.0,oct,845.0,1.0,152.0,6.0,failure,no
28.0,blue-collar,single,secondary,no,2806.0,no,no,cellular,13.0,oct,285.0,1.0,120.0,1.0,other,no
72.0,blue-collar,married,primary,no,4415.0,no,no,telephone,13.0,oct,120.0,1.0,-1.0,0.0,unknown,no
29.0,admin.,married,tertiary,no,167.0,yes,yes,cellular,13.0,oct,357.0,2.0,237.0,2.0,failure,no
55.0,entrepreneur,divorced,secondary,no,538.0,yes,no,cellular,13.0,oct,306.0,1.0,67.0,2.0,success,no
49.0,admin.,married,secondary,no,197.0,yes,no,cellular,13.0,oct,404.0,1.0,68.0,1.0,other,no
41.0,retired,single,primary,no,2579.0,no,no,cellular,13.0,oct,213.0,1.0,-1.0,0.0,unknown,no
74.0,retired,married,tertiary,no,1124.0,no,no,telephone,13.0,oct,200.0,2.0,-1.0,0.0,unknown,no
52.0,management,married,primary,no,3343.0,no,no,cellular,13.0,oct,227.0,1.0,-1.0,0.0,unknown,no
67.0,management,divorced,tertiary,no,361.0,no,no,cellular,13.0,oct,411.0,2.0,-1.0,0.0,unknown,yes
51.0,entrepreneur,divorced,tertiary,no,2109.0,no,no,cellular,13.0,oct,79.0,2.0,-1.0,0.0,unknown,yes
48.0,management,married,tertiary,no,1093.0,yes,yes,cellular,13.0,oct,1226.0,2.0,-1.0,0.0,unknown,yes
39.0,technician,divorced,secondary,no,385.0,no,no,cellular,13.0,oct,242.0,1.0,48.0,2.0,failure,yes
35.0,management,single,tertiary,no,2646.0,no,no,cellular,13.0,oct,221.0,1.0,182.0,1.0,success,yes
61.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,13.0,oct,210.0,1.0,182.0,2.0,success,yes
62.0,retired,married,secondary,no,1495.0,no,no,cellular,13.0,oct,896.0,1.0,57.0,2.0,success,yes
35.0,technician,single,tertiary,no,670.0,no,no,cellular,13.0,oct,301.0,2.0,-1.0,0.0,unknown,yes
36.0,admin.,divorced,secondary,no,592.0,no,no,cellular,13.0,oct,204.0,2.0,99.0,5.0,failure,yes
83.0,retired,single,primary,no,1965.0,no,no,telephone,13.0,oct,1003.0,3.0,-1.0,0.0,unknown,yes
36.0,management,single,tertiary,no,2646.0,no,no,cellular,13.0,oct,169.0,1.0,182.0,10.0,success,yes
62.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,13.0,oct,216.0,1.0,183.0,4.0,success,yes
29.0,self-employed,single,tertiary,no,1579.0,no,no,cellular,13.0,oct,190.0,1.0,92.0,5.0,success,yes
26.0,blue-collar,single,secondary,no,2007.0,no,no,cellular,13.0,oct,194.0,1.0,92.0,5.0,success,yes
38.0,management,married,tertiary,no,413.0,no,no,cellular,13.0,oct,252.0,2.0,183.0,3.0,success,yes
28.0,management,single,tertiary,no,9710.0,no,no,cellular,14.0,oct,786.0,2.0,-1.0,0.0,unknown,no
47.0,admin.,married,secondary,no,1387.0,yes,no,cellular,14.0,oct,158.0,1.0,826.0,1.0,failure,no
41.0,management,divorced,tertiary,no,3355.0,no,no,cellular,14.0,oct,181.0,2.0,500.0,1.0,failure,no
30.0,self-employed,single,secondary,no,5223.0,no,no,cellular,14.0,oct,404.0,2.0,-1.0,0.0,unknown,no
37.0,management,married,secondary,no,209.0,no,no,cellular,14.0,oct,183.0,3.0,528.0,7.0,unknown,no
35.0,self-employed,married,tertiary,no,1178.0,yes,yes,cellular,14.0,oct,727.0,3.0,182.0,2.0,other,no
86.0,retired,married,primary,no,1255.0,no,no,cellular,14.0,oct,192.0,2.0,92.0,4.0,success,no
64.0,retired,married,tertiary,no,2139.0,no,no,cellular,14.0,oct,632.0,2.0,-1.0,0.0,unknown,no
63.0,retired,married,primary,no,1084.0,no,no,cellular,14.0,oct,201.0,1.0,183.0,1.0,success,no
53.0,admin.,married,secondary,no,459.0,no,no,cellular,14.0,oct,317.0,6.0,192.0,1.0,success,no
36.0,blue-collar,single,tertiary,no,1830.0,no,no,cellular,14.0,oct,183.0,1.0,91.0,11.0,failure,no
40.0,management,married,tertiary,no,0.0,no,no,cellular,,oct,1410.0,3.0,-1.0,0.0,unknown,no
62.0,services,married,primary,no,276.0,no,no,cellular,14.0,oct,80.0,2.0,-1.0,0.0,unknown,no
39.0,housemaid,married,tertiary,no,93.0,no,no,cellular,14.0,oct,595.0,2.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,276.0,no,no,cellular,14.0,oct,322.0,1.0,-1.0,0.0,unknown,no
32.0,technician,married,tertiary,no,2688.0,no,no,cellular,14.0,oct,216.0,1.0,57.0,1.0,failure,yes
23.0,student,single,secondary,no,107.0,no,no,cellular,14.0,oct,84.0,1.0,183.0,1.0,success,yes
50.0,management,married,primary,no,313.0,no,no,telephone,,oct,958.0,1.0,-1.0,0.0,unknown,yes
66.0,housemaid,married,primary,no,40.0,no,no,telephone,14.0,oct,290.0,2.0,-1.0,0.0,unknown,yes
59.0,technician,married,secondary,no,1.0,no,no,cellular,14.0,oct,585.0,1.0,182.0,5.0,success,yes
51.0,management,married,tertiary,no,469.0,no,no,cellular,14.0,oct,491.0,1.0,182.0,3.0,success,yes
28.0,self-employed,single,tertiary,no,159.0,no,no,cellular,14.0,oct,246.0,2.0,420.0,2.0,other,yes
27.0,technician,single,secondary,no,643.0,no,no,telephone,14.0,oct,301.0,1.0,93.0,1.0,success,yes
45.0,management,married,secondary,no,2897.0,no,no,cellular,15.0,oct,531.0,4.0,105.0,7.0,failure,no
29.0,blue-collar,single,secondary,no,2806.0,no,no,cellular,15.0,oct,294.0,1.0,93.0,5.0,other,no
41.0,management,married,tertiary,no,3872.0,no,no,cellular,15.0,oct,231.0,1.0,-1.0,0.0,unknown,no
70.0,retired,married,secondary,no,1310.0,no,no,cellular,15.0,oct,634.0,1.0,-1.0,0.0,unknown,no
61.0,retired,married,secondary,no,938.0,no,no,cellular,15.0,oct,212.0,2.0,92.0,5.0,success,no
39.0,management,married,tertiary,no,184.0,no,no,cellular,15.0,oct,206.0,1.0,168.0,5.0,unknown,no
37.0,services,married,secondary,no,1960.0,yes,yes,cellular,15.0,oct,246.0,5.0,-1.0,0.0,unknown,no
47.0,technician,married,secondary,no,2149.0,yes,no,cellular,15.0,oct,241.0,1.0,183.0,2.0,success,no
74.0,retired,married,primary,no,279.0,no,no,telephone,15.0,oct,227.0,1.0,-1.0,0.0,unknown,no
81.0,retired,divorced,primary,no,0.0,no,no,telephone,15.0,oct,172.0,1.0,-1.0,0.0,unknown,no
31.0,technician,married,tertiary,no,442.0,no,no,cellular,15.0,oct,244.0,1.0,-1.0,0.0,unknown,no
62.0,retired,married,primary,no,0.0,no,no,telephone,15.0,oct,280.0,1.0,-1.0,0.0,unknown,no
58.0,technician,married,primary,no,4198.0,no,no,cellular,15.0,oct,441.0,5.0,246.0,5.0,failure,yes
30.0,management,single,tertiary,no,536.0,no,no,cellular,15.0,oct,244.0,1.0,105.0,1.0,success,yes
54.0,blue-collar,married,primary,no,1311.0,no,no,telephone,15.0,oct,485.0,3.0,184.0,3.0,failure,yes
26.0,admin.,single,secondary,no,766.0,no,no,cellular,15.0,oct,457.0,2.0,-1.0,0.0,unknown,yes
62.0,housemaid,married,tertiary,no,1528.0,no,no,cellular,15.0,oct,134.0,2.0,184.0,1.0,success,yes
43.0,services,married,primary,no,2557.0,yes,no,telephone,15.0,oct,166.0,3.0,183.0,5.0,success,yes
40.0,unemployed,single,tertiary,no,79.0,no,no,cellular,15.0,oct,570.0,1.0,135.0,1.0,failure,yes
60.0,retired,divorced,secondary,no,514.0,no,no,cellular,15.0,oct,187.0,2.0,213.0,10.0,success,yes
42.0,unemployed,married,secondary,no,1289.0,no,no,cellular,15.0,oct,1176.0,3.0,92.0,6.0,success,yes
65.0,retired,married,primary,no,493.0,no,no,cellular,16.0,oct,622.0,1.0,182.0,1.0,failure,no
50.0,admin.,single,secondary,no,3702.0,no,no,cellular,16.0,oct,109.0,5.0,-1.0,0.0,unknown,no
69.0,retired,married,secondary,no,0.0,no,no,cellular,16.0,oct,1580.0,2.0,-1.0,0.0,unknown,no
